# {"t_start": 1539259246.4729233, "env_id": "CartPole-v0"} 
r,l,t
17.0,17,0.986024
32.0,32,0.998596
60.0,60,1.023235
12.0,12,1.028388
10.0,10,1.032446
57.0,57,1.055317
26.0,26,1.065864
13.0,13,1.070949
19.0,19,1.078681
26.0,26,1.089149
24.0,24,1.105356
20.0,20,1.117481
17.0,17,1.128627
14.0,14,1.137154
26.0,26,1.147825
27.0,27,1.162899
12.0,12,1.169011
13.0,13,1.174362
25.0,25,1.184434
20.0,20,1.199071
30.0,30,1.210891
11.0,11,1.216677
15.0,15,1.226638
16.0,16,1.234663
26.0,26,1.245567
16.0,16,1.252606
18.0,18,1.263968
17.0,17,1.273216
14.0,14,1.27929
11.0,11,1.283974
19.0,19,1.292309
19.0,19,1.306043
13.0,13,1.313276
44.0,44,1.335476
19.0,19,1.350055
18.0,18,1.35864
22.0,22,1.367593
12.0,12,1.3756
33.0,33,1.39432
22.0,22,1.403348
15.0,15,1.409775
21.0,21,1.424132
19.0,19,1.432524
19.0,19,1.440051
29.0,29,1.456316
19.0,19,1.464598
17.0,17,1.471664
11.0,11,1.476198
16.0,16,1.684219
31.0,31,1.697122
19.0,19,1.705366
12.0,12,1.710513
20.0,20,1.718965
38.0,38,1.733686
26.0,26,1.74495
11.0,11,1.749612
20.0,20,1.758286
13.0,13,1.764259
14.0,14,1.770854
14.0,14,1.776403
22.0,22,1.785211
47.0,47,1.80356
57.0,57,1.825004
32.0,32,1.838335
19.0,19,1.846219
28.0,28,1.857151
11.0,11,1.862081
16.0,16,1.868413
18.0,18,1.875899
17.0,17,1.882701
26.0,26,1.892536
10.0,10,1.896512
30.0,30,1.907853
15.0,15,1.914133
22.0,22,1.92406
16.0,16,1.930868
61.0,61,1.957585
39.0,39,1.975734
15.0,15,1.982715
13.0,13,1.988645
32.0,32,2.003457
38.0,38,2.020477
22.0,22,2.031266
31.0,31,2.045303
35.0,35,2.060989
13.0,13,2.066467
10.0,10,2.070823
18.0,18,2.079251
16.0,16,2.087358
43.0,43,2.105094
14.0,14,2.110904
24.0,24,2.20925
22.0,22,2.218967
20.0,20,2.22838
11.0,11,2.233521
22.0,22,2.243758
43.0,43,2.261865
41.0,41,2.279524
41.0,41,2.300058
22.0,22,2.311132
15.0,15,2.318601
16.0,16,2.32668
28.0,28,2.341133
22.0,22,2.352257
37.0,37,2.370768
18.0,18,2.379914
39.0,39,2.399257
53.0,53,2.422187
23.0,23,2.431715
31.0,31,2.444107
30.0,30,2.45606
14.0,14,2.461608
67.0,67,2.487988
34.0,34,2.501459
25.0,25,2.511444
56.0,56,2.534055
12.0,12,2.539044
14.0,14,2.544809
21.0,21,2.553365
18.0,18,2.562058
33.0,33,2.575199
13.0,13,2.580653
26.0,26,2.590924
30.0,30,2.602657
24.0,24,2.61273
19.0,19,2.620347
16.0,16,2.626743
12.0,12,2.631691
26.0,26,2.641838
27.0,27,2.733094
36.0,36,2.748106
20.0,20,2.75568
22.0,22,2.764125
22.0,22,2.77254
11.0,11,2.776806
44.0,44,2.794012
16.0,16,2.800179
30.0,30,2.811657
22.0,22,2.820485
17.0,17,2.827012
70.0,70,2.854245
32.0,32,2.870028
9.0,9,2.874547
17.0,17,2.88289
9.0,9,2.887373
48.0,48,2.910331
18.0,18,2.917916
17.0,17,2.925664
23.0,23,2.936544
19.0,19,2.943983
17.0,17,2.951224
32.0,32,2.96567
18.0,18,2.973545
15.0,15,2.9804
24.0,24,2.991159
36.0,36,3.007133
14.0,14,3.01355
26.0,26,3.024438
21.0,21,3.0335
18.0,18,3.041814
21.0,21,3.051481
59.0,59,3.077506
29.0,29,3.092251
26.0,26,3.105773
36.0,36,3.121495
20.0,20,3.130168
33.0,33,3.147281
34.0,34,3.166882
23.0,23,3.179565
32.0,32,3.294895
43.0,43,3.31296
33.0,33,3.326572
38.0,38,3.341491
39.0,39,3.356756
57.0,57,3.378925
18.0,18,3.386639
36.0,36,3.400908
25.0,25,3.410705
14.0,14,3.416326
19.0,19,3.423774
17.0,17,3.430494
23.0,23,3.439617
38.0,38,3.454488
44.0,44,3.472507
25.0,25,3.482496
84.0,84,3.516531
14.0,14,3.522481
19.0,19,3.533237
9.0,9,3.538475
13.0,13,3.545909
55.0,55,3.570676
14.0,14,3.576986
42.0,42,3.594307
34.0,34,3.608894
34.0,34,3.623104
15.0,15,3.629671
12.0,12,3.635506
71.0,71,3.662553
21.0,21,3.670937
17.0,17,3.678521
20.0,20,3.686682
37.0,37,3.703888
14.0,14,3.710752
55.0,55,3.845387
59.0,59,3.875795
20.0,20,3.885706
23.0,23,3.897542
23.0,23,3.909496
77.0,77,3.948027
93.0,93,3.994685
28.0,28,4.006097
37.0,37,4.022051
48.0,48,4.042068
45.0,45,4.06009
51.0,51,4.08011
15.0,15,4.086313
54.0,54,4.107857
25.0,25,4.117871
45.0,45,4.135962
92.0,92,4.174897
11.0,11,4.180736
11.0,11,4.186239
31.0,31,4.199588
31.0,31,4.213364
35.0,35,4.228152
15.0,15,4.234881
45.0,45,4.258899
12.0,12,4.266107
27.0,27,4.278102
35.0,35,4.404295
24.0,24,4.417493
41.0,41,4.435079
61.0,61,4.461982
49.0,49,4.483939
14.0,14,4.492075
35.0,35,4.508581
104.0,104,4.552722
13.0,13,4.559301
77.0,77,4.596945
21.0,21,4.607962
12.0,12,4.613267
17.0,17,4.620434
16.0,16,4.627169
11.0,11,4.632489
38.0,38,4.650394
25.0,25,4.662413
41.0,41,4.681753
49.0,49,4.70495
22.0,22,4.716297
92.0,92,4.761469
63.0,63,4.79364
61.0,61,4.822504
39.0,39,4.837751
112.0,112,4.968069
31.0,31,4.981102
23.0,23,4.990517
17.0,17,4.997746
36.0,36,5.013223
92.0,92,5.053055
15.0,15,5.058763
14.0,14,5.06442
27.0,27,5.074994
75.0,75,5.104021
64.0,64,5.128431
16.0,16,5.135411
47.0,47,5.157325
74.0,74,5.188577
84.0,84,5.232753
98.0,98,5.275236
28.0,28,5.286819
60.0,60,5.310911
71.0,71,5.339073
65.0,65,5.371338
59.0,59,5.401268
14.0,14,5.512503
30.0,30,5.527156
27.0,27,5.541625
11.0,11,5.547716
95.0,95,5.597413
91.0,91,5.639233
90.0,90,5.678725
66.0,66,5.709921
21.0,21,5.719369
41.0,41,5.738434
31.0,31,5.751159
22.0,22,5.760702
16.0,16,5.7673
58.0,58,5.791074
59.0,59,5.814795
22.0,22,5.823781
120.0,120,5.869958
103.0,103,5.912359
36.0,36,5.927518
43.0,43,5.947501
104.0,104,6.099182
99.0,99,6.143613
149.0,149,6.214637
98.0,98,6.259694
54.0,54,6.287746
40.0,40,6.307796
63.0,63,6.33781
32.0,32,6.351989
60.0,60,6.383827
20.0,20,6.394011
114.0,114,6.455157
65.0,65,6.480829
80.0,80,6.513271
68.0,68,6.541494
33.0,33,6.643973
138.0,138,6.70852
139.0,139,6.766917
39.0,39,6.783007
152.0,152,6.856026
67.0,67,6.883087
55.0,55,6.90428
55.0,55,6.93095
88.0,88,6.976015
51.0,51,7.001976
119.0,119,7.059812
26.0,26,7.07123
22.0,22,7.081802
84.0,84,7.221351
98.0,98,7.270491
55.0,55,7.293713
135.0,135,7.347955
200.0,200,7.433183
92.0,92,7.470511
139.0,139,7.523852
79.0,79,7.55989
56.0,56,7.584091
108.0,108,7.625379
132.0,132,7.77507
187.0,187,7.849098
121.0,121,7.896513
105.0,105,7.93698
91.0,91,7.971364
86.0,86,8.003383
150.0,150,8.061804
66.0,66,8.092145
64.0,64,8.139617
200.0,200,8.379757
200.0,200,8.505049
200.0,200,8.610435
34.0,34,8.63043
153.0,153,8.70802
126.0,126,8.770144
200.0,200,8.950669
159.0,159,9.021276
147.0,147,9.079205
200.0,200,9.163321
200.0,200,9.243611
200.0,200,9.323224
158.0,158,9.489597
200.0,200,9.59556
152.0,152,9.665306
119.0,119,9.7207
72.0,72,9.749313
77.0,77,9.780024
200.0,200,9.865283
200.0,200,10.045207
137.0,137,10.099422
200.0,200,10.190269
73.0,73,10.227722
57.0,57,10.257446
200.0,200,10.356327
200.0,200,10.452173
200.0,200,10.627953
184.0,184,10.699996
200.0,200,10.779318
200.0,200,10.857945
200.0,200,10.934848
200.0,200,11.119784
200.0,200,11.214255
200.0,200,11.298297
200.0,200,11.378296
200.0,200,11.463265
200.0,200,11.645278
200.0,200,11.723951
200.0,200,11.802638
200.0,200,11.90499
200.0,200,12.008213
200.0,200,12.189679
200.0,200,12.276348
200.0,200,12.361764
200.0,200,12.44942
200.0,200,12.532018
200.0,200,12.731384
200.0,200,12.82982
200.0,200,12.923665
200.0,200,13.010333
200.0,200,13.093127
200.0,200,13.174519
200.0,200,13.353901
200.0,200,13.448619
200.0,200,13.537866
200.0,200,13.6174
188.0,188,13.693386
26.0,26,13.704083
183.0,183,13.868702
200.0,200,13.949493
200.0,200,14.047343
173.0,173,14.148454
200.0,200,14.249363
200.0,200,14.45653
200.0,200,14.538112
200.0,200,14.614311
200.0,200,14.688736
200.0,200,14.768927
200.0,200,14.94581
200.0,200,15.046457
183.0,183,15.13948
200.0,200,15.239873
200.0,200,15.314924
200.0,200,15.487156
200.0,200,15.56432
200.0,200,15.644941
200.0,200,15.719564
193.0,193,15.803877
168.0,168,15.880174
200.0,200,16.072506
200.0,200,16.147803
200.0,200,16.227046
200.0,200,16.302141
200.0,200,16.382611
200.0,200,16.563935
200.0,200,16.65576
200.0,200,16.757091
200.0,200,16.852699
200.0,200,16.929913
200.0,200,17.100396
184.0,184,17.169937
200.0,200,17.253285
200.0,200,17.328005
200.0,200,17.417702
200.0,200,17.607889
106.0,106,17.658913
200.0,200,17.7492
200.0,200,17.8318
200.0,200,17.912613
151.0,151,17.976269
200.0,200,18.157671
200.0,200,18.246636
200.0,200,18.337771
199.0,199,18.429129
200.0,200,18.507539
200.0,200,18.67846
200.0,200,18.761778
200.0,200,18.846141
200.0,200,18.935239
200.0,200,19.01796
200.0,200,19.18222
200.0,200,19.273641
200.0,200,19.349955
200.0,200,19.429566
200.0,200,19.507642
183.0,183,19.666904
200.0,200,19.747918
200.0,200,19.826773
200.0,200,19.912477
200.0,200,20.004378
200.0,200,20.171258
200.0,200,20.249551
178.0,178,20.316499
200.0,200,20.3998
200.0,200,20.494416
200.0,200,20.57387
200.0,200,20.753732
175.0,175,20.843603
200.0,200,20.928624
200.0,200,21.004799
200.0,200,21.082134
200.0,200,21.27159
200.0,200,21.356929
200.0,200,21.432726
200.0,200,21.520902
200.0,200,21.609247
200.0,200,21.773773
193.0,193,21.849165
200.0,200,21.924148
200.0,200,22.016689
200.0,200,22.115097
200.0,200,22.284265
200.0,200,22.369495
200.0,200,22.463851
200.0,200,22.542526
200.0,200,22.627316
200.0,200,22.793039
200.0,200,22.896215
200.0,200,22.975685
200.0,200,23.054622
200.0,200,23.145783
200.0,200,23.328858
200.0,200,23.405355
200.0,200,23.489932
200.0,200,23.571575
200.0,200,23.672942
200.0,200,23.758003
200.0,200,23.93252
200.0,200,24.023425
200.0,200,24.103039
200.0,200,24.177438
200.0,200,24.256127
38.0,38,24.270278
200.0,200,24.445463
200.0,200,24.547072
200.0,200,24.626542
200.0,200,24.706873
200.0,200,24.797655
200.0,200,24.973513
200.0,200,25.051404
200.0,200,25.12699
200.0,200,25.210771
200.0,200,25.302125
200.0,200,25.466417
200.0,200,25.557343
200.0,200,25.647072
200.0,200,25.725052
191.0,191,25.798014
200.0,200,25.981806
200.0,200,26.069585
200.0,200,26.151581
177.0,177,26.217701
200.0,200,26.29956
200.0,200,26.491549
200.0,200,26.566218
200.0,200,26.645536
200.0,200,26.721028
200.0,200,26.802753
200.0,200,26.989585
200.0,200,27.067479
93.0,93,27.108161
200.0,200,27.195177
200.0,200,27.280646
200.0,200,27.355891
200.0,200,27.528659
200.0,200,27.620515
200.0,200,27.718762
200.0,200,27.793869
200.0,200,27.870016
174.0,174,28.045669
200.0,200,28.131325
167.0,167,28.199438
49.0,49,28.219841
197.0,197,28.301689
163.0,163,28.367651
200.0,200,28.55535
200.0,200,28.635851
200.0,200,28.72289
200.0,200,28.82417
180.0,180,28.903432
200.0,200,28.979351
179.0,179,29.141783
200.0,200,29.222385
200.0,200,29.316
200.0,200,29.39825
200.0,200,29.474765
200.0,200,29.668537
200.0,200,29.74716
200.0,200,29.824197
200.0,200,29.907522
200.0,200,29.997951
200.0,200,30.168001
200.0,200,30.243875
200.0,200,30.319518
200.0,200,30.395783
200.0,200,30.474734
200.0,200,30.633507
193.0,193,30.709416
200.0,200,30.788854
200.0,200,30.863417
200.0,200,30.938938
200.0,200,31.09779
200.0,200,31.19394
200.0,200,31.290084
200.0,200,31.365987
152.0,152,31.426171
200.0,200,31.503676
200.0,200,31.696083
180.0,180,31.77034
200.0,200,31.845596
200.0,200,31.933041
200.0,200,32.028501
200.0,200,32.197377
200.0,200,32.274813
200.0,200,32.349373
200.0,200,32.433418
200.0,200,32.531851
200.0,200,32.706859
200.0,200,32.809
200.0,200,32.903022
200.0,200,32.986136
200.0,200,33.067114
200.0,200,33.222029
192.0,192,33.297601
200.0,200,33.376167
200.0,200,33.454788
200.0,200,33.553504
200.0,200,33.747238
200.0,200,33.824363
200.0,200,33.901089
200.0,200,33.979937
200.0,200,34.06706
173.0,173,34.234056
200.0,200,34.329032
200.0,200,34.432378
192.0,192,34.516099
200.0,200,34.590785
196.0,196,34.669371
200.0,200,34.838758
200.0,200,34.92632
200.0,200,35.004765
200.0,200,35.081239
200.0,200,35.172949
200.0,200,35.347826
174.0,174,35.412539
200.0,200,35.506451
200.0,200,35.58952
200.0,200,35.66851
200.0,200,35.831848
200.0,200,35.91349
181.0,181,35.995844
200.0,200,36.088042
200.0,200,36.162972
200.0,200,36.326985
200.0,200,36.403636
200.0,200,36.498035
200.0,200,36.582495
200.0,200,36.65657
200.0,200,36.847048
200.0,200,36.930845
200.0,200,37.005842
172.0,172,37.076825
200.0,200,37.159856
200.0,200,37.24947
200.0,200,37.422868
200.0,200,37.504403
200.0,200,37.584515
200.0,200,37.674316
200.0,200,37.760923
200.0,200,37.92597
200.0,200,38.004743
200.0,200,38.083349
200.0,200,38.162042
200.0,200,38.240493
200.0,200,38.42872
200.0,200,38.517546
200.0,200,38.593442
200.0,200,38.672904
200.0,200,38.752006
200.0,200,38.942407
189.0,189,39.030902
185.0,185,39.101921
200.0,200,39.183941
200.0,200,39.262785
200.0,200,39.431579
200.0,200,39.510393
200.0,200,39.587709
200.0,200,39.667118
200.0,200,39.752131
200.0,200,39.927462
200.0,200,40.029297
200.0,200,40.122658
200.0,200,40.198821
200.0,200,40.275978
200.0,200,40.442291
200.0,200,40.540422
200.0,200,40.627295
200.0,200,40.704866
176.0,176,40.789044
200.0,200,40.881672
200.0,200,41.077633
200.0,200,41.175149
200.0,200,41.255177
181.0,181,41.327317
200.0,200,41.403957
200.0,200,41.57368
200.0,200,41.648509
200.0,200,41.727876
200.0,200,41.807265
200.0,200,41.886816
181.0,181,42.036423
200.0,200,42.115391
200.0,200,42.194289
200.0,200,42.273034
200.0,200,42.35182
200.0,200,42.511877
200.0,200,42.589545
200.0,200,42.668229
200.0,200,42.747882
200.0,200,42.826395
200.0,200,42.991996
200.0,200,43.073017
200.0,200,43.155165
179.0,179,43.225811
200.0,200,43.305185
200.0,200,43.383567
200.0,200,43.563194
200.0,200,43.642617
200.0,200,43.739527
200.0,200,43.816118
200.0,200,43.901748
200.0,200,44.105059
200.0,200,44.18294
200.0,200,44.257819
200.0,200,44.332055
200.0,200,44.408669
200.0,200,44.595235
194.0,194,44.687156
200.0,200,44.775234
200.0,200,44.876491
157.0,157,44.941352
200.0,200,45.12161
200.0,200,45.19871
200.0,200,45.296877
200.0,200,45.384577
200.0,200,45.464237
200.0,200,45.634044
200.0,200,45.715664
200.0,200,45.804898
200.0,200,45.882967
200.0,200,45.97227
200.0,200,46.155776
200.0,200,46.233418
200.0,200,46.311903
200.0,200,46.413564
200.0,200,46.493251
200.0,200,46.579333
200.0,200,46.750663
200.0,200,46.830316
200.0,200,46.932436
200.0,200,47.014729
200.0,200,47.09346
200.0,200,47.288363
200.0,200,47.367168
200.0,200,47.443157
200.0,200,47.523218
200.0,200,47.598666
200.0,200,47.773653
200.0,200,47.850112
200.0,200,47.931739
200.0,200,48.030089
200.0,200,48.124649
200.0,200,48.291734
200.0,200,48.368205
200.0,200,48.449534
200.0,200,48.546853
200.0,200,48.622175
200.0,200,48.80597
200.0,200,48.906255
200.0,200,48.982088
200.0,200,49.059488
200.0,200,49.134464
200.0,200,49.311576
200.0,200,49.393149
200.0,200,49.470374
200.0,200,49.554927
200.0,200,49.652722
200.0,200,49.834876
200.0,200,49.911876
200.0,200,49.990355
200.0,200,50.089748
200.0,200,50.180504
200.0,200,50.351898
200.0,200,50.454901
200.0,200,50.543388
200.0,200,50.620679
200.0,200,50.702311
200.0,200,50.776961
200.0,200,50.966452
200.0,200,51.042382
200.0,200,51.128095
200.0,200,51.227154
200.0,200,51.323743
200.0,200,51.484526
200.0,200,51.563103
200.0,200,51.643762
200.0,200,51.733636
200.0,200,51.811147
200.0,200,51.986207
200.0,200,52.083396
200.0,200,52.163898
200.0,200,52.239028
200.0,200,52.317692
147.0,147,52.476771
200.0,200,52.553258
200.0,200,52.632399
179.0,179,52.699385
200.0,200,52.774747
